num_conc,mic_value
3,0.010038321804478957
3,0.009578153418842758
3,0.008714678964182054
3,0.010858478319633167
3,0.008286754005753492
3,0.008280691731861292
3,0.009259443378881009
3,0.009390713733434392
3,0.009113199779722999
3,0.009288806476420063
3,0.009897203205950653
3,0.0093018439099097
3,0.008583745486003847
3,0.008309740996597042
3,0.009857762160430118
3,0.009572727166554898
3,0.0098471286640126
3,0.00943751539738781
3,0.008830588087895401
3,0.007977724041694109
3,0.00990332376000354
3,0.008358215594918702
3,0.009634414235411748
3,0.008221251199549173
3,0.008236006705064839
3,0.009199912186532636
3,0.00916244739666447
3,0.00920155570444797
3,0.009072726337773422
3,0.010502244715176249
3,0.010818043450524973
3,0.010511073552278056
3,0.008210977535601106
3,0.009618754336341047
3,0.008912294754348064
3,0.009220596906539263
3,0.009174693626257191
3,0.010106803344633647
3,0.007734470441636245
3,0.009216189800740092
3,0.009029886202327751
3,0.009337301581566315
3,0.009390746630262745
3,0.008987376799187041
3,0.009023791199530734
3,0.009201127720017441
3,0.008907086561920042
3,0.008478922809446964
3,0.01029506500894143
3,0.010298878500206617
3,0.009221239333692755
3,0.009748983908952772
3,0.00856890967179258
3,0.011677628101380075
3,0.008204816812955576
3,0.007997058115330408
3,0.0075559641869695025
3,0.011552079477278016
3,0.009524501315494007
3,0.009186045916175261
3,0.008769380918452276
3,0.009372586487062516
3,0.010269467480785919
3,0.008787052795092391
3,0.008616611269214652
3,0.008621098476736033
3,0.010635426332022642
3,0.0105948838521942
3,0.011129906849782807
3,0.007803212028927583
3,0.008593760051828344
3,0.009889607613818421
3,0.0103848109409892
3,0.010166184003884934
3,0.010224962460402056
3,0.008872726858890413
3,0.00849836218073467
3,0.008758731337448564
3,0.009067714907868618
3,0.008146304202155985
3,0.008188663220190942
3,0.008010268264469487
3,0.00786226691526149
3,0.009971176595123437
3,0.009606240320826489
3,0.00904213853342509
3,0.008867502953229201
3,0.009011004289998814
3,0.009634750924383812
3,0.009873339786565821
3,0.010396094377098812
3,0.010049674663786723
3,0.008586755622537948
3,0.008809666401528861
3,0.008582092936661399
3,0.00825461580676201
3,0.008366677654807546
3,0.00885022034373554
3,0.009228862399761149
3,0.008772412528778431
3,0.008483244178834616
3,0.009800402565582761
3,0.010204492895504779
3,0.009774896630129532
3,0.01020182142929536
3,0.010182830902981822
3,0.009134484321107198
3,0.009412157026802164
